(10.0, 10.0), 0.571428571428571,
(10.0, 20.0), 0.571428571428571,
(10.0, 0.0), 1.0,
(20.0, 10.0), 0.571428571428571,
(0.0, 10.0), 1.0,
(20.0, 0.0), 0.571428571428571,
(20.0, -10.0), 0.571428571428571,
(30.0, 0.0), 0.571428571428571,
(10.0, -10.0), 0.357142857142857,
(30.0, 10.0), 0.714285714285714,
(30.0, 20.0), 0.714285714285714,
(40.0, 10.0), 0.714285714285714,
(40.0, 20.0), 0.357142857142857,
(50.0, 30.0), 0.357142857142857,
(60.0, 20.0), 0.357142857142857,
(70.0, 30.0), 0.5,
(70.0, 40.0), 0.5,
(70.0, 20.0), 0.5,
(80.0, 30.0), 0.5,
(60.0, 30.0), 0.5,
(60.0, 40.0), 0.428571428571429,
(80.0, 40.0), 0.428571428571429,
(110.0, 10.0), 0.357142857142857,
(110.0, 70.0), 0.285714285714286,
(100.0, 80.0), 0.428571428571429,
(110.0, 90.0), 0.285714285714286,
(90.0, 90.0), 0.428571428571429,
(-10.0, -10.0), 1.0,
(-30.0, -10.0), 1.0,
(-30.0, 0.0), 1.0,
(-30.0, -20.0), 1.0,
(-20.0, -10.0), 1.0,
(-40.0, -10.0), 1.0,
(-40.0, 0.0), 0.857142857142857,
(-40.0, 10.0), 0.857142857142857,
(-50.0, 0.0), 0.857142857142857,
(-50.0, -10.0), 0.285714285714286,
(-20.0, 0.0), 0.571428571428571,
(-20.0, 10.0), 0.571428571428571,
(-10.0, 0.0), 1.0,
(-30.0, 10.0), 0.5,
(-30.0, 20.0), 0.5,
(40.0, 0.0), 0.428571428571429,
(0.0, 40.0), 0.285714285714286,
(30.0, 90.0), 0.285714285714286,
(50.0, 70.0), 0.285714285714286,
(40.0, 80.0), 0.428571428571429,
(-10.0, 10.0), 0.357142857142857,
(-20.0, 0.0), 0.285714285714286,
(30.0, -30.0), 0.357142857142857,
(90.0, 50.0), 0.714285714285714,
(90.0, 60.0), 0.714285714285714,
(90.0, 40.0), 0.714285714285714,
(100.0, 50.0), 0.714285714285714,
(80.0, 50.0), 0.714285714285714,
(80.0, 60.0), 0.357142857142857,
(100.0, 60.0), 0.571428571428571,
(100.0, 70.0), 0.571428571428571,
(110.0, 60.0), 0.571428571428571,
(-60.0, -20.0), 0.285714285714286,
(-80.0, -100.0), 0.285714285714286,
(-90.0, -90.0), 0.285714285714286,
(80.0, 80.0), 0.285714285714286,
(-30.0, 30.0), 0.285714285714286,
(-20.0, 40.0), 0.285714285714286,
(-30.0, 50.0), 0.571428571428571,
(-30.0, 60.0), 0.571428571428571,
(-30.0, 40.0), 0.571428571428571,
(-20.0, 50.0), 0.571428571428571,
(-40.0, 50.0), 0.571428571428571,
(-20.0, 60.0), 0.285714285714286,
(-40.0, 40.0), 0.285714285714286,
(-20.0, 20.0), 0.285714285714286,
(-90, -60), 1.0,
(-70, -60), 1.0,
(-80, -70), 1.0,
(-80, -50), 1.0,
(-60, -50), 1.0,
(-70, -40), 1.0,
(-90, -40), 1.0,
(-80, -30), 1.0,
(-100, -50), 1.0,
(-110, -40), 1.0,
(-100, -30), 1.0,
(-120, -30), 1.0,
(-110, -20), 1.0,
(-130, -20), 1.0,
(-120, -10), 1.0,
(-100, -10), 1.0,
(-110, 0), 1.0,
(-90, -20), 1.0,
(-80, -10), 1.0,
(-90, 0), 1.0,
(-70, -20), 1.0,
(-60, -30), 1.0,
(-50, -40), 1.0,
(-40, -50), 1.0,
(-50, -60), 1.0,
(-30, -40), 1.0,
(-40, -30), 1.0,
(-20, -30), 1.0,
(-10, -40), 1.0,
(-20, -50), 1.0,
(-10, -20), 1.0,
(0, -30), 1.0,
(10, -20), 1.0,
(0, -10), 1.0,
(-80, -60), 1.0,
(-70, -50), 1.0,
(-80, -40), 1.0,
(-90, -50), 1.0,
(-100, -40), 1.0,
(-110, -30), 1.0,
(-120, -20), 1.0,
(-110, -10), 1.0,
(-100, -20), 1.0,
(-90, -10), 1.0,
(-80, -20), 1.0,
(-70, -30), 1.0,
(-60, -40), 1.0,
(-50, -50), 1.0,
(-40, -40), 1.0,
(-30, -30), 1.0,
(-20, -40), 1.0,
(-20, -20), 1.0,
(-10, -30), 1.0,
(0, -20), 1.0,
(0, 0), 1.0,
