(90, -60), 1.0,
(110, -60), 1.0,
(100, -70), 1.0,
(100, -50), 1.0,
(120, -70), 1.0,
(110, -80), 1.0,
(130, -60), 1.0,
(120, -50), 1.0,
(110, -40), 1.0,
(130, -40), 1.0,
(120, -30), 1.0,
(140, -50), 1.0,
(140, -70), 1.0,
(130, -80), 1.0,
(80, -50), 1.0,
(90, -40), 1.0,
(70, -60), 1.0,
(80, -70), 1.0,
(60, -50), 1.0,
(70, -40), 1.0,
(80, -30), 1.0,
(60, -30), 1.0,
(70, -20), 1.0,
(50, -40), 1.0,
(40, -30), 1.0,
(50, -20), 1.0,
(30, -20), 1.0,
(40, -10), 1.0,
(20, -10), 1.0,
(30, 0), 1.0,
(50, 0), 1.0,
(40, 10), 1.0,
(10, 0), 1.0,
(20, 10), 1.0,
(0, -10), 1.0,
(10, -20), 1.0,
(-10, 0), 1.0,
(0, 10), 1.0,
(100, -60), 1.0,
(110, -70), 1.0,
(120, -60), 1.0,
(110, -50), 1.0,
(120, -40), 1.0,
(130, -50), 1.0,
(130, -70), 1.0,
(90, -50), 1.0,
(80, -60), 1.0,
(70, -50), 1.0,
(80, -40), 1.0,
(70, -30), 1.0,
(60, -40), 1.0,
(50, -30), 1.0,
(40, -20), 1.0,
(30, -10), 1.0,
(40, 0), 1.0,
(20, 0), 1.0,
(10, -10), 1.0,
(0, 0), 1.0,
